Progress,Finished,ResponseId,position,faculty,familiarity_1,familiarity_2,familiarity_3,familiarity_4,familiarity_12,familiarity_5,familiarity_6,familiarity_7,familiarity_8,familiarity_9,familiarity_10,familiarity_11,familiarity_13,stimulate_1,stimulate_2,stimulate_3,stimulate_4,stimulate_12,stimulate_5,stimulate_6,stimulate_7,stimulate_8,stimulate_9,stimulate_10,stimulate_11,stimulate_13,implement_1,implement_2,implement_3,implement_4,implement_12,implement_5,implement_6,implement_7,implement_8,implement_9,implement_10,implement_11,implement_13,motivation_1,motivation_2,motivation_3,motivation_4,motivation_5,motivation_6,motivation_7,motivation_9,motivation_10,motivation_11,barriers_1,barriers_2,barriers_3,barriers_4,barriers_5,barriers_6,barriers_7,barriers_8,barriers_9,barriers_10,barriers_11,barriers_12,more_OS_1,more_OS_2,more_OS_3,more_OS_4,more_OS_5,more_OS_6,more_OS_7,practices_other_1,practices_other_2,practices_other_3,practices_other_4,practices_other_12,practices_other_5,practices_other_6,practices_other_7,practices_other_8,practices_other_9,practices_other_10,practices_other_11,practices_other_13,wave,Duration
100,TRUE,R_3q6RHOEnevH77IB,Researcher,Science,Open Access,Open Data,FAIR Data,NA,Open Software / code / syntax,NA,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,Open Access,NA,NA,NA,NA,NA,NA,NA,NA,Preregistration/Registered report,Science Communication,NA,NA,Open Access,Open Data,NA,NA,Open Software / code,NA,Open Peer Review,NA,Preprints,NA,Science Communication,NA,NA,NA,NA,NA,It increases the impact of my research,I think it is an important part of research,NA,NA,NA,NA,"Other, namely",NA,Lack of training on how to practice Open Science,NA,NA,Lack of time,NA,NA,I work with data that is sensitive / cannot be anonymised,NA,NA,NA,NA,NA,NA,More collaboration/engagement with peers to make norms about good practices visible,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,283
100,TRUE,R_20SFtmXbFYXygzx,PhD candidate,Science,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,NA,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,Open Access,NA,NA,Reproducibility,Open Software / code / syntax,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Data,FAIR Data,Reproducibility,Open Software / code,NA,NA,NA,Preprints,NA,NA,NA,NA,NA,NA,NA,It increases the impact of my research,I think it is an important part of research,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lack of recognition of Open Science practices in evaluation, promotion and recruitment criteria at my institution",Lack of positive examples / approaches set by other researchers,NA,Lack of recognition in my (international) field about the value of Open Science practices,NA,NA,NA,More policies that make Open Science practices required,More incentives that reward Open Science practices,More collaboration/engagement with peers to make norms about good practices visible,Better interfaces/workflows that make it easy to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,480
100,TRUE,R_24hE9qRpy3KcFza,PhD candidate,Archaeology,Open Access,NA,FAIR Data,Reproducibility,Open Software / code / syntax,NA,Open Peer Review,NA,NA,NA,Science Communication,NA,NA,NA,NA,NA,Reproducibility,Open Software / code / syntax,NA,NA,NA,NA,NA,Science Communication,NA,NA,Open Access,NA,NA,Reproducibility,Open Software / code,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Required by University policy,NA,NA,NA,It is common practice amongst my collaborators from outside of my institute,NA,Required by my supervisor(s),NA,NA,NA,NA,Lack of clarity about ethical issues (e.g. data sharing),Lack of time,NA,NA,I work with data that is sensitive / cannot be anonymised,NA,NA,NA,NA,NA,NA,NA,NA,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,105
100,TRUE,R_3nHnEJ95bWjqPOF,Organisational Professional / Support Staff,Administrative / library / central,Open Access,Open Data,NA,NA,Open Software / code / syntax,NA,Open Peer Review,Citizen Science,Preprints,NA,Science Communication,NA,NA,NA,Open Data,NA,NA,Open Software / code / syntax,NA,NA,NA,NA,NA,Science Communication,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Data,NA,NA,Open Software / code,NA,NA,NA,NA,NA,NA,NA,NA,2023,330
100,TRUE,R_1ImArl5EHBfxCHc,Researcher,Social and Behavioural Sciences,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,NA,Open Data,NA,NA,Open Software / code / syntax,NA,NA,NA,Preprints,NA,NA,NA,NA,Open Access,Open Data,FAIR Data,NA,Open Software / code,NA,NA,NA,Preprints,NA,NA,NA,NA,NA,NA,NA,NA,I think it is an important part of research,It is common practice in amongst my colleagues from my institute,It is common practice amongst my collaborators from outside of my institute,NA,NA,NA,NA,NA,NA,NA,Lack of time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,149
100,TRUE,R_b0X5s3qf1HShso9,Assistant Professor,Medicine / LUMC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,83
100,TRUE,R_puWORhOKFhJuFsl,"Other, namely:",Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not familiar with any,NA,NA,Open Data,NA,NA,Open Software / code / syntax,NA,NA,NA,NA,NA,Science Communication,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I'm not dealing with Open Science (yet),NA,2023,890
100,TRUE,R_1ovxYHXGtxwPSex,Assistant Professor,Archaeology,Open Access,Open Data,FAIR Data,NA,NA,Open Education,Open Peer Review,Citizen Science,NA,NA,Science Communication,NA,NA,Open Access,Open Data,NA,Reproducibility,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,Open Data,FAIR Data,Reproducibility,NA,Open Education,NA,NA,NA,NA,Science Communication,NA,NA,NA,NA,NA,It increases the impact of my research,I think it is an important part of research,NA,NA,It looks good on my CV,NA,NA,NA,NA,Lack of funding for Open Science practices,Lack of clarity about ethical issues (e.g. data sharing),Lack of time,NA,NA,NA,NA,NA,NA,NA,NA,NA,More collaboration/engagement with peers to make norms about good practices visible,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,305
100,TRUE,R_1E6TEQiNBgnzZqW,Associate Professor,Archaeology,Open Access,Open Data,FAIR Data,Reproducibility,NA,NA,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,Open Access,NA,NA,NA,NA,NA,Open Peer Review,NA,NA,Preregistration/Registered report,NA,NA,NA,Open Access,NA,NA,NA,NA,NA,NA,NA,Preprints,NA,Science Communication,NA,NA,Required by funder policy,NA,NA,It increases the impact of my research,I think it is an important part of research,NA,NA,NA,NA,NA,NA,NA,Lack of funding for Open Science practices,NA,Lack of time,NA,NA,NA,Lack of recognition in my (international) field about the value of Open Science practices,NA,NA,NA,NA,NA,NA,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,184
100,TRUE,R_31zxidaeSgbYUmm,Postdoc,Archaeology,Open Access,Open Data,FAIR Data,NA,Open Software / code / syntax,NA,Open Peer Review,NA,Preprints,NA,NA,NA,NA,NA,NA,FAIR Data,NA,Open Software / code / syntax,NA,NA,NA,Preprints,NA,NA,NA,NA,NA,Open Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Required by funder policy,NA,NA,It increases the impact of my research,I think it is an important part of research,NA,NA,NA,NA,NA,NA,Lack of training on how to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,More incentives that reward Open Science practices,NA,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,282
100,TRUE,R_1M4CgzLpqa99TtQ,Policy advisor,Law,Open Access,Open Data,FAIR Data,NA,NA,NA,NA,Citizen Science,Preprints,NA,Science Communication,NA,NA,Open Access,NA,FAIR Data,NA,NA,NA,NA,NA,NA,NA,Science Communication,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,364
100,TRUE,R_3qwA3snKvcAxTBL,Associate Professor,Social and Behavioural Sciences,Open Access,NA,NA,Reproducibility,Open Software / code / syntax,NA,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,Open Access,NA,NA,Reproducibility,NA,NA,NA,NA,NA,Preregistration/Registered report,NA,NA,NA,Open Access,NA,NA,Reproducibility,NA,NA,NA,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,NA,NA,NA,It increases the impact of my research,I think it is an important part of research,NA,NA,NA,NA,"Other, namely",Lack of information/knowledge about the what and why of Open Science,NA,Lack of funding for Open Science practices,NA,Lack of time,NA,NA,NA,NA,NA,NA,NA,NA,More incentives that reward Open Science practices,NA,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,248
100,TRUE,R_2dfG4qCl3AmgeMa,Organisational Professional / Support Staff,Administrative / library / central,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,NA,Open Data,NA,Reproducibility,NA,NA,NA,NA,Preprints,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Data,FAIR Data,NA,Open Software / code,Open Education,NA,NA,NA,NA,NA,NA,NA,2023,2847
100,TRUE,R_4VF4avit38xHpSh,Full Professor,Medicine / LUMC,Open Access,Open Data,FAIR Data,Reproducibility,NA,NA,Open Peer Review,NA,Preprints,Preregistration/Registered report,NA,NA,NA,NA,NA,NA,Reproducibility,Open Software / code / syntax,NA,NA,NA,Preprints,NA,NA,NA,NA,Open Access,NA,FAIR Data,NA,Open Software / code,NA,Open Peer Review,NA,Preprints,Preregistration/Registered report,NA,NA,NA,Required by funder policy,NA,NA,It increases the impact of my research,I think it is an important part of research,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,NA,NA,NA,NA,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,334
100,TRUE,R_paR7hXxZ5RkTkeB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,53
100,TRUE,R_3QW8jXigTbd399w,NA,NA,NA,NA,NA,NA,NA,NA,Open Peer Review,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,28
100,TRUE,R_Ulqdnrk8EivPzZn,Organisational Professional / Support Staff,Medicine / LUMC,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,Open Education,NA,Citizen Science,NA,NA,Science Communication,NA,NA,NA,Open Data,FAIR Data,NA,NA,NA,NA,NA,NA,NA,Science Communication,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,Open Data,FAIR Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,2023,291
100,TRUE,R_1eDD58UsfjzbSJo,Organisational Professional / Support Staff,Humanities,NA,NA,NA,NA,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,NA,NA,NA,NA,Other,Open Access,NA,NA,NA,Open Software / code / syntax,Open Education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Software / code,Open Education,NA,NA,NA,NA,NA,NA,NA,2023,486
100,TRUE,R_5gVSbT0ly9re717,PhD candidate,Social and Behavioural Sciences,Open Access,Open Data,NA,Reproducibility,NA,NA,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,NA,Open Data,NA,Reproducibility,NA,NA,Open Peer Review,NA,NA,NA,NA,NA,NA,Open Access,Open Data,NA,NA,NA,NA,Open Peer Review,NA,NA,NA,Science Communication,NA,NA,NA,NA,NA,It increases the impact of my research,I think it is an important part of research,NA,NA,NA,Required by my supervisor(s),NA,NA,NA,NA,NA,NA,"Lack of recognition of Open Science practices in evaluation, promotion and recruitment criteria at my institution",Lack of positive examples / approaches set by other researchers,I work with data that is sensitive / cannot be anonymised,NA,NA,NA,NA,More policies that make Open Science practices required,More incentives that reward Open Science practices,More collaboration/engagement with peers to make norms about good practices visible,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,14354
56,FALSE,R_57n5tuh1oG5bxAd,Associate Professor,Science,Open Access,NA,NA,NA,Open Software / code / syntax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,108
100,TRUE,R_SZyXsDiH0P4JMAh,Postdoc,Archaeology,NA,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,NA,Open Peer Review,Citizen Science,Preprints,NA,Science Communication,NA,NA,NA,NA,FAIR Data,NA,Open Software / code / syntax,NA,NA,NA,Preprints,NA,NA,NA,NA,Open Access,NA,FAIR Data,NA,Open Software / code,NA,NA,NA,NA,NA,Science Communication,NA,NA,NA,NA,NA,NA,I think it is an important part of research,NA,NA,NA,NA,NA,NA,Lack of training on how to practice Open Science,NA,NA,NA,NA,NA,NA,Lack of recognition in my (international) field about the value of Open Science practices,NA,NA,NA,NA,More incentives that reward Open Science practices,More collaboration/engagement with peers to make norms about good practices visible,Better interfaces/workflows that make it easy to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,576
100,TRUE,R_1Yye0Ng7IuYRKVz,Researcher,Social and Behavioural Sciences,Open Access,Open Data,FAIR Data,NA,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,Open Access,NA,NA,NA,NA,NA,Open Peer Review,NA,NA,NA,Science Communication,NA,NA,Open Access,Open Data,NA,NA,NA,NA,Open Peer Review,NA,Preprints,NA,Science Communication,NA,NA,NA,NA,Required by University policy,NA,I think it is an important part of research,NA,NA,NA,Required by my supervisor(s),NA,NA,NA,Lack of funding for Open Science practices,NA,Lack of time,NA,NA,NA,Lack of recognition in my (international) field about the value of Open Science practices,NA,NA,NA,NA,More incentives that reward Open Science practices,NA,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,412
100,TRUE,R_1esF3idv5xhrfiG,Organisational Professional / Support Staff,Social and Behavioural Sciences,Open Access,NA,NA,Reproducibility,NA,NA,NA,NA,NA,NA,Science Communication,NA,NA,NA,Open Data,NA,Reproducibility,NA,NA,NA,NA,NA,Preregistration/Registered report,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Data,NA,NA,Open Software / code,NA,NA,NA,NA,NA,NA,NA,NA,2023,749
72,FALSE,R_2w5dtvkwY5LKa8T,"Other, namely:",Social and Behavioural Sciences,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,Other,NA,NA,NA,Reproducibility,NA,Open Education,Open Peer Review,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,301
89,FALSE,R_1BQPE7DkKpM2gh5,Organisational Professional / Support Staff,Administrative / library / central,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,Open Access,NA,FAIR Data,NA,Open Software / code / syntax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code,Open Education,NA,Citizen Science,Preprint,NA,NA,NA,NA,2023,155
89,FALSE,R_1QAZqNR1xma7ZlN,"Other, namely:",Archaeology,Open Access,Open Data,NA,NA,NA,NA,Open Peer Review,NA,Preprints,NA,NA,NA,NA,NA,Open Data,NA,Reproducibility,Open Software / code / syntax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,Open Data,NA,NA,NA,NA,Open Peer Review,NA,Preprint,NA,NA,NA,NA,2023,2790
100,TRUE,R_9oa5H8WDWEH8jw5,"Other, namely:",Social and Behavioural Sciences,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,Open Access,NA,NA,NA,NA,NA,NA,NA,Preprints,NA,NA,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,Open Data,FAIR Data,NA,Open Software / code,NA,NA,Citizen Science,NA,NA,Science Communication,NA,NA,2023,1972
100,TRUE,R_pxZMYGSo3mvaxyx,Organisational Professional / Support Staff,Administrative / library / central,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,NA,NA,FAIR Data,Reproducibility,NA,NA,NA,NA,Preprints,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,Open Data,FAIR Data,NA,NA,Open Education,NA,NA,Preprint,NA,Science Communication,NA,NA,2023,406
100,TRUE,R_3MATUCE28sdrLEW,PhD candidate,Humanities,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,NA,Open Peer Review,Citizen Science,Preprints,NA,Science Communication,NA,NA,Open Access,NA,FAIR Data,Reproducibility,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code,NA,Open Peer Review,NA,NA,NA,Science Communication,NA,NA,NA,NA,NA,It increases the impact of my research,I think it is an important part of research,NA,It is common practice amongst my collaborators from outside of my institute,NA,NA,NA,Lack of information/knowledge about the what and why of Open Science,NA,NA,NA,NA,NA,Lack of positive examples / approaches set by other researchers,NA,NA,NA,NA,NA,More policies that make Open Science practices required,More incentives that reward Open Science practices,More collaboration/engagement with peers to make norms about good practices visible,NA,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,45066
100,TRUE,R_1exZkH5Q5YsPSIO,Assistant Professor,Social and Behavioural Sciences,Open Access,Open Data,FAIR Data,NA,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,Preprints,NA,NA,NA,NA,Open Access,NA,NA,NA,Open Software / code / syntax,Open Education,NA,NA,NA,NA,NA,NA,NA,Open Access,NA,NA,NA,Open Software / code,NA,NA,Citizen Science,NA,NA,NA,NA,NA,NA,NA,NA,It increases the impact of my research,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lack of positive examples / approaches set by other researchers,NA,NA,NA,NA,NA,NA,NA,More collaboration/engagement with peers to make norms about good practices visible,NA,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,142
100,TRUE,R_6kWwiFycfRIgQCt,PhD candidate,Social and Behavioural Sciences,NA,Open Data,NA,NA,Open Software / code / syntax,NA,NA,Citizen Science,Preprints,NA,NA,NA,NA,Open Access,Open Data,NA,NA,NA,NA,NA,Citizen Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I'm not practicing Open Science (yet),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lack of time,"Lack of recognition of Open Science practices in evaluation, promotion and recruitment criteria at my institution",Lack of positive examples / approaches set by other researchers,NA,NA,NA,NA,NA,More policies that make Open Science practices required,More incentives that reward Open Science practices,More collaboration/engagement with peers to make norms about good practices visible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,177
100,TRUE,R_3PAIYAo39gvGqdV,Postdoc,Law,Open Access,NA,NA,NA,NA,NA,NA,NA,Preprints,NA,Science Communication,NA,NA,Open Access,NA,NA,NA,NA,Open Education,Open Peer Review,NA,NA,NA,NA,NA,NA,Open Access,NA,NA,NA,NA,NA,NA,NA,NA,NA,Science Communication,NA,NA,NA,NA,NA,NA,I think it is an important part of research,NA,NA,NA,NA,"Other, namely",NA,NA,Lack of funding for Open Science practices,NA,NA,"Lack of recognition of Open Science practices in evaluation, promotion and recruitment criteria at my institution",NA,NA,Lack of recognition in my (international) field about the value of Open Science practices,NA,NA,NA,NA,More incentives that reward Open Science practices,NA,NA,More supporting infrastructure that makes it possible to practice Open Science,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,506
100,TRUE,R_2sTgRVxMut19DzL,Assistant Professor,Social and Behavioural Sciences,Open Access,Open Data,NA,Reproducibility,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,Open Access,Open Data,NA,NA,NA,Open Education,NA,NA,NA,NA,NA,NA,NA,Open Access,Open Data,NA,Reproducibility,NA,Open Education,Open Peer Review,NA,Preprints,NA,Science Communication,NA,NA,NA,NA,Required by University policy,NA,I think it is an important part of research,It is common practice in amongst my colleagues from my institute,NA,NA,NA,NA,NA,NA,NA,NA,Lack of time,NA,NA,NA,NA,NA,NA,Other,NA,NA,NA,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,549
100,TRUE,R_1PcQNbUT3MwMGNH,Researcher,Social and Behavioural Sciences,Open Access,Open Data,FAIR Data,NA,Open Software / code / syntax,NA,NA,Citizen Science,Preprints,NA,Science Communication,NA,NA,NA,NA,NA,NA,NA,NA,NA,Citizen Science,NA,NA,Science Communication,NA,NA,NA,NA,NA,NA,NA,NA,NA,Citizen Science,NA,NA,Science Communication,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other, namely",NA,NA,Lack of funding for Open Science practices,NA,NA,"Lack of recognition of Open Science practices in evaluation, promotion and recruitment criteria at my institution",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,More supporting infrastructure that makes it possible to practice Open Science,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,157
